event_id,timestamp,hour,lat,lon,signal_type,mac,oui,vendor,rssi,channel,pattern
RF-001540,2026-04-26T18:07:55+00:00,18,33.218369,-117.390286,BT,D0:17:6A:FD:C7:D1,D0:17:6A,Samsung,-61,38,gathering_chow_hall
RF-001536,2026-04-26T10:45:18+00:00,10,33.2188,-117.390292,WiFi,94:65:2D:08:29:61,94:65:2D,OnePlus,-51,11,gathering_chow_hall
RF-003201,2026-04-26T13:32:37+00:00,13,33.215417,-117.393971,WiFi,00:0C:14:AA:10:21,00:0C:14,Cisco,-68,157,fixed_infra_offices
RF-001331,2026-04-26T16:25:32+00:00,16,33.218376,-117.390512,BT,94:65:2D:C5:B7:F0,94:65:2D,OnePlus,-71,39,gathering_chow_hall
RF-001179,2026-04-26T08:54:16+00:00,8,33.218558,-117.390239,BT,F8:A4:5F:21:6D:30,F8:A4:5F,Xiaomi,-73,38,gathering_chow_hall
RF-000742,2026-04-26T23:22:58+00:00,23,33.210466,-117.397,WiFi,D0:17:6A:94:AB:BB,D0:17:6A,Samsung,-69,1,device_dwell_gate
RF-003515,2026-04-26T09:17:13+00:00,9,33.215076,-117.394221,WiFi,94:B4:0F:83:74:1C,94:B4:0F,Aruba,-65,6,fixed_infra_offices
RF-003180,2026-04-26T11:46:12+00:00,11,33.214949,-117.39419,WiFi,F8:E4:FB:52:46:BE,F8:E4:FB,Microsoft,-55,149,fixed_infra_offices
RF-000068,2026-04-26T05:57:45+00:00,5,33.210754,-117.397167,WiFi,D0:17:6A:94:94:A0,D0:17:6A,Samsung,-56,40,device_dwell_gate
RF-003710,2026-04-26T07:29:04+00:00,7,33.207723,-117.401791,BT,AC:23:3F:DC:03:40,AC:23:3F,BlueCharm,-65,38,fixed_infra_motorpool
RF-000175,2026-04-26T03:34:07+00:00,3,33.210725,-117.397136,WiFi,14:7D:DA:FE:54:68,14:7D:DA,Google,-61,44,device_dwell_gate
RF-004202,2026-04-26T06:49:40+00:00,6,33.2128,-117.396184,BT,F4:B8:5E:68:A9:85,F4:B8:5E,Kontakt-io,-66,37,device_dwell_vehiclepark
RF-002553,2026-04-26T08:16:18+00:00,8,33.207891,-117.398505,BT,F8:A4:5F:7E:49:D1,F8:A4:5F,Xiaomi,-74,39,mobile_transit_road
RF-002688,2026-04-26T15:07:38+00:00,15,33.224061,-117.388545,WiFi,3C:22:FB:9C:51:2D,3C:22:FB,Apple,-71,1,mobile_transit_road
RF-000877,2026-04-26T00:00:31+00:00,0,33.21061,-117.397264,WiFi,14:7D:DA:1B:02:51,14:7D:DA,Google,-74,36,device_dwell_gate
RF-003226,2026-04-26T11:29:51+00:00,11,33.215379,-117.394298,WiFi,E0:CB:BC:E9:4F:45,E0:CB:BC,Cisco-Meraki,-46,44,fixed_infra_offices
RF-004392,2026-04-26T19:40:26+00:00,19,33.212726,-117.396141,BT,F0:35:75:1D:01:38,F0:35:75,Estimote,-70,39,device_dwell_vehiclepark
RF-001750,2026-04-26T11:23:19+00:00,11,33.218332,-117.39035,BT,00:12:FB:60:50:2F,00:12:FB,Samsung,-82,37,gathering_chow_hall
RF-004016,2026-04-26T12:15:04+00:00,12,33.207628,-117.401753,BT,00:08:54:B1:DF:7B,00:08:54,Continental,-68,39,fixed_infra_motorpool
RF-000098,2026-04-26T05:27:19+00:00,5,33.210825,-117.397353,WiFi,E0:CB:BC:8E:22:E5,E0:CB:BC,Cisco-Meraki,-75,1,device_dwell_gate
RF-001901,2026-04-26T17:48:07+00:00,17,33.218711,-117.390414,WiFi,C0:91:34:FA:12:8D,C0:91:34,Fitbit,-79,36,gathering_chow_hall
RF-002986,2026-04-26T09:46:23+00:00,9,33.22111,-117.389774,BT,94:65:2D:88:37:35,94:65:2D,OnePlus,-82,37,mobile_transit_road
RF-000468,2026-04-26T06:43:58+00:00,6,33.210678,-117.397332,WiFi,AC:67:B2:9E:30:2A,AC:67:B2,Espressif,-56,6,device_dwell_gate
RF-001539,2026-04-26T08:08:21+00:00,8,33.218655,-117.390565,BT,A0:9E:1A:C3:55:A7,A0:9E:1A,Polar,-79,38,gathering_chow_hall
RF-001633,2026-04-26T16:13:51+00:00,16,33.217944,-117.390848,WiFi,00:0B:7D:42:1E:35,00:0B:7D,Garmin,-50,40,gathering_chow_hall
RF-003889,2026-04-26T00:49:45+00:00,0,33.208234,-117.401117,BT,00:08:54:BD:09:EE,00:08:54,Continental,-66,39,fixed_infra_motorpool
RF-000233,2026-04-26T18:34:22+00:00,18,33.21048,-117.39729,BT,F4:F5:D8:93:34:E6,F4:F5:D8,Google,-56,37,device_dwell_gate
RF-002101,2026-04-26T08:29:22+00:00,8,33.216994,-117.392577,WiFi,F4:F5:D8:6D:62:F5,F4:F5:D8,Google,-76,36,mobile_transit_road
RF-000492,2026-04-26T08:43:34+00:00,8,33.210603,-117.397401,WiFi,F0:35:75:18:A5:68,F0:35:75,Estimote,-64,6,device_dwell_gate
RF-004918,2026-04-26T23:16:34+00:00,23,33.209628,-117.404009,WiFi,02:00:00:45:7B:5B,02:00:00,Unknown,-87,6,ephemeral_perimeter_w
RF-003090,2026-04-26T15:37:56+00:00,15,33.21503,-117.39392,WiFi,94:F6:65:50:74:E2,94:F6:65,Ruckus,-55,1,fixed_infra_offices
RF-004666,2026-04-26T00:04:53+00:00,0,33.212216,-117.390837,BT,06:11:22:4A:EB:BB,06:11:22,Unknown,-94,38,ephemeral_perimeter
RF-003870,2026-04-26T17:06:09+00:00,17,33.207728,-117.401012,BT,AC:23:3F:69:B0:CA,AC:23:3F,BlueCharm,-79,39,fixed_infra_motorpool
RF-001267,2026-04-26T14:59:22+00:00,14,33.218703,-117.390559,WiFi,A0:9E:1A:24:65:C6,A0:9E:1A,Polar,-65,6,gathering_chow_hall
RF-002209,2026-04-26T07:50:14+00:00,7,33.215769,-117.393554,WiFi,14:7D:DA:D7:BB:C0,14:7D:DA,Google,-83,149,mobile_transit_road
RF-004618,2026-04-26T03:46:39+00:00,3,33.213237,-117.389954,WiFi,AC:67:B2:C1:FA:E1,AC:67:B2,Espressif,-89,157,ephemeral_perimeter
RF-003663,2026-04-26T14:19:09+00:00,14,33.207762,-117.400858,BT,AC:23:3F:BF:75:85,AC:23:3F,BlueCharm,-77,38,fixed_infra_motorpool
RF-003776,2026-04-26T09:18:25+00:00,9,33.20801,-117.401465,BT,AC:23:3F:7B:80:F6,AC:23:3F,BlueCharm,-82,38,fixed_infra_motorpool
RF-000640,2026-04-26T12:44:14+00:00,12,33.210559,-117.397402,WiFi,C0:91:34:9A:08:FA,C0:91:34,Fitbit,-74,1,device_dwell_gate
RF-001620,2026-04-26T07:56:43+00:00,7,33.218337,-117.390771,BT,F8:A4:5F:BE:3F:39,F8:A4:5F,Xiaomi,-54,38,gathering_chow_hall
RF-003139,2026-04-26T16:08:49+00:00,16,33.215599,-117.393877,WiFi,94:B4:0F:9C:6D:6C,94:B4:0F,Aruba,-60,48,fixed_infra_offices
RF-003747,2026-04-26T13:48:08+00:00,13,33.207925,-117.401256,BT,AC:23:3F:BA:39:D6,AC:23:3F,BlueCharm,-60,39,fixed_infra_motorpool
RF-003377,2026-04-26T14:10:56+00:00,14,33.214827,-117.393815,WiFi,DC:FB:48:C8:35:87,DC:FB:48,IntelCorp,-57,44,fixed_infra_offices
RF-001687,2026-04-26T08:34:50+00:00,8,33.218736,-117.390788,BT,78:25:AD:EC:C2:46,78:25:AD,Samsung,-70,39,gathering_chow_hall
RF-000656,2026-04-26T08:26:56+00:00,8,33.210606,-117.397235,WiFi,E0:CB:BC:C0:85:15,E0:CB:BC,Cisco-Meraki,-60,40,device_dwell_gate
RF-002931,2026-04-26T08:50:30+00:00,8,33.2205,-117.391102,WiFi,F4:F5:D8:DC:06:A3,F4:F5:D8,Google,-84,6,mobile_transit_road
RF-000182,2026-04-26T21:00:29+00:00,21,33.21057,-117.39715,WiFi,E0:CB:BC:43:B9:F9,E0:CB:BC,Cisco-Meraki,-55,1,device_dwell_gate
RF-003840,2026-04-26T19:59:09+00:00,19,33.207773,-117.401344,BT,00:17:E9:3B:32:34,00:17:E9,TexasInstr,-67,39,fixed_infra_motorpool
RF-000238,2026-04-26T10:09:41+00:00,10,33.210445,-117.397486,BT,C0:91:34:C4:F6:E0,C0:91:34,Fitbit,-77,37,device_dwell_gate
RF-002064,2026-04-26T18:46:45+00:00,18,33.21398,-117.394566,WiFi,F8:A4:5F:7C:5B:5F,F8:A4:5F,Xiaomi,-92,149,mobile_transit_road
RF-002591,2026-04-26T14:17:08+00:00,14,33.209298,-117.397265,WiFi,94:65:2D:6B:E2:FE,94:65:2D,OnePlus,-80,1,mobile_transit_road
RF-003097,2026-04-26T06:56:58+00:00,6,33.214905,-117.393958,WiFi,E0:CB:BC:E5:53:F0,E0:CB:BC,Cisco-Meraki,-48,48,fixed_infra_offices
RF-000315,2026-04-26T00:35:31+00:00,0,33.21049,-117.397297,WiFi,C0:91:34:40:35:C3,C0:91:34,Fitbit,-77,11,device_dwell_gate
RF-004630,2026-04-26T21:49:49+00:00,21,33.212873,-117.390176,BT,00:1E:10:8C:E0:89,00:1E:10,Huawei,-85,39,ephemeral_perimeter
RF-002267,2026-04-26T19:41:04+00:00,19,33.216603,-117.39247,WiFi,F8:A4:5F:B8:A1:A2,F8:A4:5F,Xiaomi,-83,149,mobile_transit_road
RF-001050,2026-04-26T13:33:30+00:00,13,33.218601,-117.390285,BT,00:12:FB:FF:B1:60,00:12:FB,Samsung,-64,39,gathering_chow_hall
RF-001031,2026-04-26T06:47:48+00:00,6,33.218551,-117.390506,BT,F8:A4:5F:43:28:0D,F8:A4:5F,Xiaomi,-58,39,gathering_chow_hall
RF-003521,2026-04-26T13:14:25+00:00,13,33.215503,-117.393522,WiFi,DC:FB:48:71:3A:14,DC:FB:48,IntelCorp,-69,40,fixed_infra_offices
RF-004536,2026-04-26T17:34:57+00:00,17,33.212769,-117.389821,WiFi,AC:67:B2:06:27:9F,AC:67:B2,Espressif,-81,48,ephemeral_perimeter
RF-004188,2026-04-26T18:28:56+00:00,18,33.212899,-117.395989,BT,AC:23:3F:C6:1B:4B,AC:23:3F,BlueCharm,-77,37,device_dwell_vehiclepark
RF-002703,2026-04-26T15:42:18+00:00,15,33.212094,-117.396062,BT,14:7D:DA:A9:AF:FA,14:7D:DA,Google,-88,38,mobile_transit_road
RF-001865,2026-04-26T12:27:53+00:00,12,33.218916,-117.390756,BT,94:65:2D:91:FA:3D,94:65:2D,OnePlus,-73,39,gathering_chow_hall
RF-003051,2026-04-26T07:25:32+00:00,7,33.215005,-117.394013,WiFi,00:0C:14:AF:63:A6,00:0C:14,Cisco,-67,36,fixed_infra_offices
RF-003486,2026-04-26T06:01:53+00:00,6,33.214962,-117.393996,WiFi,B4:FB:E4:8E:A5:85,B4:FB:E4,Ubiquiti,-57,48,fixed_infra_offices
RF-001883,2026-04-26T19:13:37+00:00,19,33.218269,-117.390613,WiFi,3C:22:FB:F8:A3:8D,3C:22:FB,Apple,-65,44,gathering_chow_hall
RF-001379,2026-04-26T18:23:13+00:00,18,33.21876,-117.390514,BT,C0:91:34:D6:AC:57,C0:91:34,Fitbit,-58,39,gathering_chow_hall
RF-004160,2026-04-26T05:30:04+00:00,5,33.21264,-117.396361,BT,F4:B8:5E:7F:7A:18,F4:B8:5E,Kontakt-io,-61,38,device_dwell_vehiclepark
RF-003361,2026-04-26T10:13:44+00:00,10,33.215141,-117.39372,WiFi,F8:E4:FB:FF:8E:1D,F8:E4:FB,Microsoft,-53,157,fixed_infra_offices
RF-002102,2026-04-26T08:34:40+00:00,8,33.217758,-117.392244,BT,F8:A4:5F:F2:FF:DD,F8:A4:5F,Xiaomi,-69,39,mobile_transit_road
RF-003906,2026-04-26T00:58:37+00:00,0,33.20812,-117.401232,BT,00:08:54:05:F5:C0,00:08:54,Continental,-62,37,fixed_infra_motorpool
RF-004413,2026-04-26T22:01:16+00:00,22,33.212727,-117.396281,BT,F0:35:75:80:59:52,F0:35:75,Estimote,-78,39,device_dwell_vehiclepark
RF-004028,2026-04-26T12:06:43+00:00,12,33.207635,-117.400982,BT,AC:67:B2:3C:ED:5A,AC:67:B2,Espressif,-66,39,fixed_infra_motorpool
RF-004177,2026-04-26T23:45:16+00:00,23,33.212945,-117.396507,BT,F0:35:75:68:CD:6E,F0:35:75,Estimote,-74,39,device_dwell_vehiclepark
RF-004015,2026-04-26T09:13:19+00:00,9,33.207471,-117.400999,BT,AC:67:B2:9A:AB:17,AC:67:B2,Espressif,-79,39,fixed_infra_motorpool
RF-002068,2026-04-26T09:11:35+00:00,9,33.214129,-117.39455,WiFi,00:1E:10:C5:EF:0C,00:1E:10,Huawei,-86,40,mobile_transit_road
RF-002535,2026-04-26T13:17:12+00:00,13,33.208786,-117.397714,WiFi,94:65:2D:86:2A:00,94:65:2D,OnePlus,-69,40,mobile_transit_road
RF-004565,2026-04-26T22:20:38+00:00,22,33.212487,-117.38977,BT,AC:67:B2:07:4A:94,AC:67:B2,Espressif,-83,38,ephemeral_perimeter
RF-003864,2026-04-26T09:18:30+00:00,9,33.207544,-117.401157,BT,AC:23:3F:90:56:F5,AC:23:3F,BlueCharm,-74,39,fixed_infra_motorpool
RF-000117,2026-04-26T19:00:42+00:00,19,33.210424,-117.397109,WiFi,F0:35:75:E2:E2:6D,F0:35:75,Estimote,-62,6,device_dwell_gate
RF-000912,2026-04-26T09:59:34+00:00,9,33.21838,-117.390523,BT,F4:F5:D8:58:56:C8,F4:F5:D8,Google,-73,37,gathering_chow_hall
RF-002320,2026-04-26T20:48:19+00:00,20,33.221582,-117.389505,WiFi,F8:A4:5F:36:48:55,F8:A4:5F,Xiaomi,-71,157,mobile_transit_road
RF-004298,2026-04-26T18:47:14+00:00,18,33.212694,-117.396199,BT,AC:23:3F:46:A5:AD,AC:23:3F,BlueCharm,-71,38,device_dwell_vehiclepark
RF-002455,2026-04-26T19:13:46+00:00,19,33.220729,-117.39113,WiFi,00:12:FB:33:3F:03,00:12:FB,Samsung,-75,6,mobile_transit_road
RF-003912,2026-04-26T08:49:37+00:00,8,33.207973,-117.400788,WiFi,60:A4:23:93:DA:D8,60:A4:23,Bosch,-72,6,fixed_infra_motorpool
RF-002194,2026-04-26T14:09:19+00:00,14,33.211856,-117.395991,WiFi,94:65:2D:7F:C7:C2,94:65:2D,OnePlus,-86,36,mobile_transit_road
RF-004206,2026-04-26T17:41:07+00:00,17,33.213065,-117.396035,BT,F4:B8:5E:61:D4:53,F4:B8:5E,Kontakt-io,-61,39,device_dwell_vehiclepark
RF-004671,2026-04-26T08:57:47+00:00,8,33.213035,-117.390261,BT,00:1E:10:18:AD:88,00:1E:10,Huawei,-84,39,ephemeral_perimeter
RF-003930,2026-04-26T05:40:11+00:00,5,33.207856,-117.400991,BT,00:17:E9:E0:21:21,00:17:E9,TexasInstr,-79,39,fixed_infra_motorpool
RF-004152,2026-04-26T13:15:05+00:00,13,33.212831,-117.396359,BT,F4:B8:5E:10:1F:B4,F4:B8:5E,Kontakt-io,-66,38,device_dwell_vehiclepark
RF-003421,2026-04-26T18:33:59+00:00,18,33.214682,-117.394153,WiFi,DC:FB:48:1B:03:8F,DC:FB:48,IntelCorp,-57,11,fixed_infra_offices
RF-003915,2026-04-26T19:44:52+00:00,19,33.208093,-117.400932,WiFi,00:08:54:83:08:5F,00:08:54,Continental,-76,11,fixed_infra_motorpool
RF-004149,2026-04-26T06:33:00+00:00,6,33.208008,-117.401244,WiFi,F4:B8:5E:35:AF:55,F4:B8:5E,Kontakt-io,-68,6,fixed_infra_motorpool
RF-003557,2026-04-26T12:46:12+00:00,12,33.215265,-117.393561,WiFi,DC:FB:48:EB:C6:FC,DC:FB:48,IntelCorp,-49,36,fixed_infra_offices
RF-001221,2026-04-26T14:17:31+00:00,14,33.218492,-117.390678,BT,00:0B:7D:13:4A:29,00:0B:7D,Garmin,-51,37,gathering_chow_hall
RF-000316,2026-04-26T07:45:49+00:00,7,33.21067,-117.397422,BT,3C:22:FB:60:AE:51,3C:22:FB,Apple,-78,37,device_dwell_gate
RF-000918,2026-04-26T07:11:09+00:00,7,33.218487,-117.390476,WiFi,94:65:2D:DF:57:9D,94:65:2D,OnePlus,-77,149,gathering_chow_hall
RF-004359,2026-04-26T17:44:30+00:00,17,33.212944,-117.396346,WiFi,F0:35:75:6C:96:56,F0:35:75,Estimote,-71,1,device_dwell_vehiclepark
RF-001456,2026-04-26T20:51:37+00:00,20,33.21835,-117.39076,WiFi,00:0B:7D:53:45:84,00:0B:7D,Garmin,-75,36,gathering_chow_hall
RF-003647,2026-04-26T11:15:50+00:00,11,33.215048,-117.394253,BT,94:F6:65:75:7B:EB,94:F6:65,Ruckus,-62,39,fixed_infra_offices
RF-002740,2026-04-26T10:38:20+00:00,10,33.206177,-117.398442,WiFi,94:65:2D:17:05:97,94:65:2D,OnePlus,-91,40,mobile_transit_road
RF-001660,2026-04-26T11:54:11+00:00,11,33.218629,-117.390422,WiFi,14:7D:DA:67:40:D7,14:7D:DA,Google,-50,44,gathering_chow_hall
RF-002609,2026-04-26T15:38:50+00:00,15,33.207511,-117.397891,BT,D0:17:6A:70:95:49,D0:17:6A,Samsung,-73,38,mobile_transit_road
RF-002442,2026-04-26T06:28:24+00:00,6,33.208794,-117.39652,WiFi,F8:A4:5F:1B:61:86,F8:A4:5F,Xiaomi,-72,36,mobile_transit_road
RF-002567,2026-04-26T19:57:42+00:00,19,33.206805,-117.398908,WiFi,3C:22:FB:1D:81:43,3C:22:FB,Apple,-82,149,mobile_transit_road
RF-004972,2026-04-26T18:59:16+00:00,18,33.209957,-117.40287,BT,AC:67:B2:71:08:E3,AC:67:B2,Espressif,-82,38,ephemeral_perimeter_w
RF-004518,2026-04-26T08:44:48+00:00,8,33.21317,-117.391264,WiFi,06:11:22:4E:9E:3F,06:11:22,Unknown,-84,48,ephemeral_perimeter
RF-002148,2026-04-26T16:10:57+00:00,16,33.217073,-117.393255,BT,F8:A4:5F:54:2D:6E,F8:A4:5F,Xiaomi,-78,37,mobile_transit_road
RF-000179,2026-04-26T00:45:44+00:00,0,33.210436,-117.397331,WiFi,F4:F5:D8:51:F8:9B,F4:F5:D8,Google,-57,1,device_dwell_gate
RF-003808,2026-04-26T17:36:31+00:00,17,33.207696,-117.400948,BT,60:A4:23:5A:27:67,60:A4:23,Bosch,-65,39,fixed_infra_motorpool
RF-000655,2026-04-26T23:03:47+00:00,23,33.210481,-117.39731,BT,F0:35:75:23:DF:F6,F0:35:75,Estimote,-65,37,device_dwell_gate
RF-002932,2026-04-26T16:19:35+00:00,16,33.210739,-117.39539,BT,F4:F5:D8:EC:BD:DF,F4:F5:D8,Google,-78,38,mobile_transit_road
RF-004060,2026-04-26T10:17:23+00:00,10,33.20783,-117.40087,WiFi,AC:23:3F:C8:A0:98,AC:23:3F,BlueCharm,-64,44,fixed_infra_motorpool
RF-000093,2026-04-26T10:43:31+00:00,10,33.210728,-117.39742,BT,F0:18:98:6E:42:2B,F0:18:98,Apple,-58,38,device_dwell_gate
RF-003894,2026-04-26T16:29:38+00:00,16,33.207639,-117.401601,BT,F4:B8:5E:E6:B5:4A,F4:B8:5E,Kontakt-io,-78,39,fixed_infra_motorpool
RF-004871,2026-04-26T19:35:07+00:00,19,33.208219,-117.402608,BT,02:00:00:BD:E6:91,02:00:00,Unknown,-95,37,ephemeral_perimeter_w
RF-002030,2026-04-26T18:12:31+00:00,18,33.223984,-117.388664,WiFi,78:25:AD:77:2D:07,78:25:AD,Samsung,-68,44,mobile_transit_road
RF-003792,2026-04-26T16:30:23+00:00,16,33.207281,-117.400867,BT,AC:67:B2:C0:9B:EE,AC:67:B2,Espressif,-75,38,fixed_infra_motorpool
RF-000228,2026-04-26T11:04:11+00:00,11,33.210532,-117.39711,BT,F0:18:98:35:A2:BF,F0:18:98,Apple,-56,37,device_dwell_gate
RF-000941,2026-04-26T06:32:31+00:00,6,33.21828,-117.390633,BT,C0:91:34:F9:7B:A3,C0:91:34,Fitbit,-74,39,gathering_chow_hall
RF-001877,2026-04-26T13:12:28+00:00,13,33.218342,-117.390524,BT,F0:18:98:EC:13:E8,F0:18:98,Apple,-60,37,gathering_chow_hall
RF-000610,2026-04-26T04:26:58+00:00,4,33.210717,-117.397053,WiFi,F0:35:75:C8:2D:E1,F0:35:75,Estimote,-62,157,device_dwell_gate
RF-002189,2026-04-26T17:13:02+00:00,17,33.213081,-117.394717,WiFi,14:7D:DA:51:C2:5F,14:7D:DA,Google,-92,157,mobile_transit_road
RF-002280,2026-04-26T09:07:20+00:00,9,33.205204,-117.398911,WiFi,F4:F5:D8:A3:53:FB,F4:F5:D8,Google,-77,11,mobile_transit_road
RF-001968,2026-04-26T10:26:46+00:00,10,33.218634,-117.390454,WiFi,C0:91:34:60:E8:15,C0:91:34,Fitbit,-55,149,gathering_chow_hall
RF-003670,2026-04-26T07:19:38+00:00,7,33.207884,-117.400992,WiFi,AC:67:B2:FF:02:38,AC:67:B2,Espressif,-82,11,fixed_infra_motorpool
RF-004702,2026-04-26T18:15:16+00:00,18,33.213202,-117.390407,BT,02:00:00:A4:42:C9,02:00:00,Unknown,-86,38,ephemeral_perimeter
RF-003356,2026-04-26T10:10:51+00:00,10,33.215369,-117.393884,WiFi,F8:E4:FB:60:27:C6,F8:E4:FB,Microsoft,-54,157,fixed_infra_offices
RF-003844,2026-04-26T08:54:27+00:00,8,33.207799,-117.400938,BT,AC:67:B2:C1:C2:36,AC:67:B2,Espressif,-85,38,fixed_infra_motorpool
RF-003396,2026-04-26T07:37:05+00:00,7,33.214766,-117.394106,WiFi,94:F6:65:A4:25:E1,94:F6:65,Ruckus,-68,149,fixed_infra_offices
RF-004310,2026-04-26T18:32:07+00:00,18,33.212962,-117.396767,BT,F0:35:75:60:0B:12,F0:35:75,Estimote,-76,38,device_dwell_vehiclepark
RF-002810,2026-04-26T12:26:38+00:00,12,33.206631,-117.398996,WiFi,A8:96:75:BC:5E:F0,A8:96:75,Apple,-81,48,mobile_transit_road
RF-004592,2026-04-26T03:46:21+00:00,3,33.212726,-117.390084,WiFi,AC:67:B2:5E:FB:19,AC:67:B2,Espressif,-87,48,ephemeral_perimeter
RF-003637,2026-04-26T13:20:59+00:00,13,33.214882,-117.393929,WiFi,F8:E4:FB:E4:72:47,F8:E4:FB,Microsoft,-47,6,fixed_infra_offices
RF-001800,2026-04-26T09:34:59+00:00,9,33.218574,-117.390591,BT,F0:18:98:07:94:8D,F0:18:98,Apple,-54,38,gathering_chow_hall
RF-000388,2026-04-26T22:58:40+00:00,22,33.210612,-117.397416,WiFi,F4:F5:D8:CC:66:85,F4:F5:D8,Google,-64,11,device_dwell_gate
RF-004596,2026-04-26T01:34:59+00:00,1,33.213302,-117.390228,WiFi,00:1E:10:4E:AB:E5,00:1E:10,Huawei,-93,44,ephemeral_perimeter
RF-003053,2026-04-26T13:41:52+00:00,13,33.215107,-117.394004,WiFi,B4:FB:E4:96:10:9F,B4:FB:E4,Ubiquiti,-59,1,fixed_infra_offices
RF-001764,2026-04-26T11:09:23+00:00,11,33.218681,-117.390786,WiFi,C0:91:34:DC:AC:49,C0:91:34,Fitbit,-57,36,gathering_chow_hall
RF-004559,2026-04-26T10:16:12+00:00,10,33.212609,-117.389389,WiFi,06:11:22:DF:81:20,06:11:22,Unknown,-88,6,ephemeral_perimeter
RF-000513,2026-04-26T14:32:48+00:00,14,33.210466,-117.397176,BT,C0:91:34:C0:7D:76,C0:91:34,Fitbit,-63,38,device_dwell_gate
RF-000545,2026-04-26T20:07:18+00:00,20,33.21072,-117.397548,WiFi,E0:CB:BC:8F:2D:CC,E0:CB:BC,Cisco-Meraki,-66,40,device_dwell_gate
RF-003829,2026-04-26T06:39:31+00:00,6,33.207809,-117.401865,BT,60:A4:23:5A:68:61,60:A4:23,Bosch,-78,38,fixed_infra_motorpool
RF-004488,2026-04-26T11:10:33+00:00,11,33.212659,-117.396444,BT,F4:B8:5E:92:5D:37,F4:B8:5E,Kontakt-io,-69,38,device_dwell_vehiclepark
RF-000084,2026-04-26T09:09:10+00:00,9,33.210687,-117.39717,WiFi,14:7D:DA:FF:17:27,14:7D:DA,Google,-74,149,device_dwell_gate
RF-003452,2026-04-26T12:44:21+00:00,12,33.214839,-117.394096,WiFi,DC:FB:48:BC:11:7D,DC:FB:48,IntelCorp,-59,40,fixed_infra_offices
RF-004265,2026-04-26T04:55:29+00:00,4,33.212849,-117.39615,BT,00:0B:7D:84:82:B3,00:0B:7D,Garmin,-67,37,device_dwell_vehiclepark
RF-002739,2026-04-26T19:55:39+00:00,19,33.217154,-117.392826,BT,F8:A4:5F:4B:D8:C3,F8:A4:5F,Xiaomi,-81,39,mobile_transit_road
RF-000615,2026-04-26T00:50:37+00:00,0,33.210775,-117.397303,BT,F0:35:75:CD:AE:4F,F0:35:75,Estimote,-73,39,device_dwell_gate
RF-001475,2026-04-26T18:47:22+00:00,18,33.218723,-117.390553,WiFi,F4:F5:D8:00:43:F5,F4:F5:D8,Google,-63,11,gathering_chow_hall
RF-000464,2026-04-26T04:15:03+00:00,4,33.210548,-117.397393,WiFi,78:25:AD:94:63:EC,78:25:AD,Samsung,-65,11,device_dwell_gate
RF-000313,2026-04-26T02:05:36+00:00,2,33.210463,-117.397316,BT,F0:35:75:63:F4:58,F0:35:75,Estimote,-77,37,device_dwell_gate
RF-003174,2026-04-26T15:14:15+00:00,15,33.215071,-117.393803,WiFi,94:B4:0F:E5:29:21,94:B4:0F,Aruba,-50,149,fixed_infra_offices
RF-001814,2026-04-26T12:47:50+00:00,12,33.218255,-117.390468,BT,3C:22:FB:3B:51:3D,3C:22:FB,Apple,-76,39,gathering_chow_hall
RF-000730,2026-04-26T03:27:35+00:00,3,33.210653,-117.397433,BT,C0:91:34:26:87:F4,C0:91:34,Fitbit,-74,39,device_dwell_gate
RF-003252,2026-04-26T16:40:18+00:00,16,33.215431,-117.393392,WiFi,94:F6:65:5B:2F:97,94:F6:65,Ruckus,-71,11,fixed_infra_offices
RF-002176,2026-04-26T15:19:46+00:00,15,33.22301,-117.388865,WiFi,F8:A4:5F:51:12:12,F8:A4:5F,Xiaomi,-72,48,mobile_transit_road
RF-004003,2026-04-26T13:28:38+00:00,13,33.207895,-117.400854,WiFi,F4:B8:5E:C5:C9:D8,F4:B8:5E,Kontakt-io,-86,6,fixed_infra_motorpool
RF-000935,2026-04-26T11:45:56+00:00,11,33.218155,-117.390445,WiFi,00:0B:7D:2D:A9:3F,00:0B:7D,Garmin,-75,44,gathering_chow_hall
RF-004517,2026-04-26T10:58:12+00:00,10,33.213888,-117.391113,WiFi,AC:67:B2:33:B6:93,AC:67:B2,Espressif,-87,40,ephemeral_perimeter
RF-002977,2026-04-26T13:22:02+00:00,13,33.212416,-117.394106,WiFi,00:12:FB:16:DF:C6,00:12:FB,Samsung,-73,11,mobile_transit_road
RF-001290,2026-04-26T06:07:08+00:00,6,33.218466,-117.390569,BT,F0:18:98:42:E1:F4,F0:18:98,Apple,-61,38,gathering_chow_hall
RF-003539,2026-04-26T12:23:26+00:00,12,33.214986,-117.39391,WiFi,F8:E4:FB:D0:B0:8F,F8:E4:FB,Microsoft,-72,149,fixed_infra_offices
RF-004022,2026-04-26T09:18:07+00:00,9,33.207832,-117.40112,WiFi,60:A4:23:A7:01:0A,60:A4:23,Bosch,-72,36,fixed_infra_motorpool
RF-003466,2026-04-26T16:55:58+00:00,16,33.215363,-117.393817,WiFi,F8:E4:FB:90:DC:53,F8:E4:FB,Microsoft,-62,149,fixed_infra_offices
RF-003642,2026-04-26T14:04:20+00:00,14,33.215058,-117.394268,WiFi,94:B4:0F:3A:9A:25,94:B4:0F,Aruba,-55,48,fixed_infra_offices
