item_id,nsn,nomenclature,fsc,qty_on_hand,qty_required,shortage,condition_code,location_id,responsible_marine,last_inventoried_date,days_since_inventory,unit_price_usd
ITM-1002870,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,45,42,0,A,BIC-WHSE-2,"MSgt Quinones, V.",2026-02-22,64,138
ITM-1002871,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,39,25,0,A,BIC-WHSE-1,"SSgt Reyes, J.",2026-03-04,54,84
ITM-1002872,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,50,30,0,A,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-03-31,27,690
ITM-1002873,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,44,45,1,C,WHSE-C1-ALB,"Cpl Boudreau, A.",2026-03-01,57,540
ITM-1002874,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,14,7,0,A,VBAY-01-BAR,"Sgt Alvarado, M.",2026-04-25,2,2400
ITM-1002875,1240-01-602-7715,"Optical sight assembly, M1A1",1240,16,8,0,A,WHSE-A1-BAR,"SSgt Reyes, J.",2026-02-10,76,18500
ITM-1002876,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,88,44,0,F,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-04-23,4,410
ITM-1002877,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,32,49,17,B,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-03-13,45,220
ITM-1002878,5965-01-411-7783,Intercom headset H-250/U,5965,20,20,0,C,WHSE-C1-ALB,"Cpl Diallo, S.",2026-04-25,2,165
ITM-1002879,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,49,43,0,A,WHSE-B2-BAR,"Sgt Pham, D.",2026-02-25,61,26
ITM-1002880,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,11,11,0,B,WHSE-B1-ALB,"MSgt Quinones, V.",2026-02-10,76,47800
ITM-1002881,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,5,10,5,F,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-04-14,13,8900
ITM-1002882,5340-01-122-4419,"Bracket, armor liner",5340,48,27,0,B,BIC-WHSE-1,"Sgt Alvarado, M.",2026-04-13,14,95
ITM-1002883,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,17,10,0,A,BIC-CAGE-A,"Sgt Pham, D.",2026-03-17,41,1180
ITM-1002884,2540-01-572-3041,"Seat, armored crew (driver)",2540,53,42,0,H,WHSE-C1-ALB,"Cpl Boudreau, A.",2026-02-15,71,2240
ITM-1002885,6130-01-651-1182,"Power distribution unit, vehicle",6130,42,21,0,A,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-03-17,41,1410
ITM-1002886,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,90,45,0,A,WHSE-A2-ALB,"GySgt Underwood, R.",2026-04-04,23,387
ITM-1002887,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,108,54,0,A,WHSE-A1-ALB,"Sgt Carrillo, R.",2026-02-19,67,512
ITM-1002888,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,18,11,0,A,VBAY-01-BAR,"MSgt Quinones, V.",2026-02-07,79,622
ITM-1002889,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,7,9,2,A,BIC-WHSE-2,"Cpl Henderson, B.",2026-03-17,41,745
ITM-1002890,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,8,9,1,A,BIC-WHSE-1,"MSgt Quinones, V.",2026-04-18,9,4280
ITM-1002891,2530-01-621-3107,Brake rotor (MTVR),2530,68,34,0,F,WHSE-B1-ALB,"SSgt Reyes, J.",2026-03-01,57,215
ITM-1002892,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,23,32,9,B,VBAY-01-BAR,"Cpl Diallo, S.",2026-04-02,25,320
ITM-1002893,2530-01-356-7711,Power steering pump (MTVR),2530,41,36,0,A,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-02-25,61,1180
ITM-1002894,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,45,22,0,H,VBAY-01-BAR,"MSgt Quinones, V.",2026-04-16,11,175
ITM-1002895,2520-01-528-3166,Torque converter (JLTV),2520,14,12,0,B,WHSE-B1-ALB,"Sgt Alvarado, M.",2026-04-18,9,2900
ITM-1002896,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,16,15,0,B,WHSE-B1-ALB,"GySgt Underwood, R.",2026-03-30,28,3450
ITM-1002897,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,73,38,0,B,BIC-WHSE-1,"SSgt Reyes, J.",2026-03-04,54,410
ITM-1002898,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,11,34,23,H,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-04-09,18,605
ITM-1002899,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,88,44,0,A,WHSE-B2-BAR,"Cpl Iwamoto, K.",2026-02-12,74,24
ITM-1002900,2940-01-413-1984,Engine air filter element (HMMWV),2940,57,50,0,A,WHSE-C1-ALB,"Sgt Carrillo, R.",2026-02-11,75,58
ITM-1002901,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,98,59,0,H,WHSE-A2-ALB,"MSgt Quinones, V.",2026-03-04,54,47
ITM-1002902,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,95,47,0,A,WHSE-B1-ALB,"Cpl Henderson, B.",2026-03-05,53,95
ITM-1002903,4720-01-329-4512,Coolant hose (MTVR engine),4720,58,29,0,F,WHSE-C1-ALB,"MSgt Quinones, V.",2026-03-13,45,38
ITM-1002904,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,14,8,0,H,BIC-WHSE-2,"Cpl Henderson, B.",2026-02-20,66,28500
ITM-1002905,2935-01-510-9923,"Fuel control, MV-22 engine",2935,15,14,0,H,BIC-WHSE-1,"SSgt Reyes, J.",2026-04-12,15,12400
ITM-1002906,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,11,8,0,H,WHSE-B1-ALB,"SSgt Whitfield, T.",2026-03-07,51,240
ITM-1002907,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,24,38,14,H,WHSE-A1-BAR,"Cpl Henderson, B.",2026-02-19,67,2
ITM-1002908,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,76,50,0,B,WHSE-A1-ALB,"Cpl Diallo, S.",2026-03-13,45,3
ITM-1002909,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,56,28,0,A,WHSE-A1-ALB,"GySgt Underwood, R.",2026-03-21,37,138
ITM-1002910,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,60,51,0,F,BIC-WHSE-2,"MSgt Quinones, V.",2026-04-21,6,84
ITM-1002911,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,27,39,12,C,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-03-31,27,690
ITM-1002912,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,62,46,0,A,BIC-WHSE-1,"SSgt Whitfield, T.",2026-03-28,30,540
ITM-1002913,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,23,11,0,F,WHSE-A2-ALB,"SSgt Reyes, J.",2026-03-06,52,2400
ITM-1002914,1240-01-602-7715,"Optical sight assembly, M1A1",1240,20,12,0,A,WHSE-B1-ALB,"SSgt Reyes, J.",2026-02-11,75,18500
ITM-1002915,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,59,35,0,B,BIC-CAGE-A,"Cpl Diallo, S.",2026-02-28,58,410
ITM-1002916,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,83,48,0,A,WHSE-C1-ALB,"MSgt Quinones, V.",2026-02-18,68,220
ITM-1002917,5965-01-411-7783,Intercom headset H-250/U,5965,40,30,0,A,BIC-WHSE-1,"SSgt Reyes, J.",2026-04-16,11,165
ITM-1002918,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,74,37,0,H,WHSE-B1-ALB,"Sgt Carrillo, R.",2026-03-04,54,26
ITM-1002919,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,3,7,4,B,WHSE-C1-ALB,"Sgt Alvarado, M.",2026-02-06,80,47800
ITM-1002920,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,11,9,0,A,BIC-WHSE-2,"SSgt Whitfield, T.",2026-04-15,12,8900
ITM-1002921,5340-01-122-4419,"Bracket, armor liner",5340,60,30,0,A,BIC-CAGE-A,"MSgt Quinones, V.",2026-04-06,21,95
ITM-1002922,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,23,11,0,A,VBAY-01-BAR,"Cpl Henderson, B.",2026-03-16,42,1180
ITM-1002923,2540-01-572-3041,"Seat, armored crew (driver)",2540,71,52,0,A,WHSE-B1-ALB,"Cpl Boudreau, A.",2026-03-14,44,2240
ITM-1002924,6130-01-651-1182,"Power distribution unit, vehicle",6130,88,46,0,B,WHSE-B1-ALB,"MSgt Quinones, V.",2026-04-14,13,1410
ITM-1002925,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,66,33,0,A,WHSE-A2-ALB,"SSgt Whitfield, T.",2026-04-23,4,387
ITM-1002926,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,37,39,2,B,WHSE-B2-BAR,"Cpl Iwamoto, K.",2026-04-01,26,512
ITM-1002927,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,17,10,0,H,BIC-WHSE-2,"Cpl Boudreau, A.",2026-02-24,62,622
ITM-1002928,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,22,11,0,B,WHSE-A1-ALB,"Cpl Henderson, B.",2026-04-13,14,745
ITM-1002929,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,19,15,0,H,BIC-WHSE-1,"Sgt Carrillo, R.",2026-03-01,57,4280
ITM-1002930,2530-01-621-3107,Brake rotor (MTVR),2530,87,52,0,C,BIC-CAGE-A,"Sgt Pham, D.",2026-03-30,28,215
ITM-1002931,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,63,44,0,B,VBAY-01-BAR,"Cpl Diallo, S.",2026-03-10,48,320
ITM-1002932,2530-01-356-7711,Power steering pump (MTVR),2530,85,42,0,A,WHSE-A1-BAR,"MSgt Quinones, V.",2026-03-08,50,1180
ITM-1002933,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,83,41,0,A,WHSE-A1-BAR,"Sgt Carrillo, R.",2026-02-06,80,175
ITM-1002934,2520-01-528-3166,Torque converter (JLTV),2520,14,8,0,C,BIC-WHSE-2,"Sgt Pham, D.",2026-04-22,5,2900
ITM-1002935,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,20,10,0,C,WHSE-A1-ALB,"Cpl Iwamoto, K.",2026-03-19,39,3450
ITM-1002936,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,54,54,0,A,WHSE-B1-ALB,"Cpl Henderson, B.",2026-03-05,53,410
ITM-1002937,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,47,45,0,B,WHSE-B1-ALB,"Cpl Diallo, S.",2026-04-18,9,605
ITM-1002938,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,90,45,0,A,WHSE-B1-ALB,"Cpl Diallo, S.",2026-02-14,72,24
ITM-1002939,2940-01-413-1984,Engine air filter element (HMMWV),2940,73,44,0,A,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-03-04,54,58
ITM-1002940,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,62,60,0,F,BIC-WHSE-2,"SSgt Whitfield, T.",2026-04-09,18,47
ITM-1002941,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,35,48,13,C,WHSE-B1-ALB,"Sgt Pham, D.",2026-02-18,68,95
ITM-1002942,4720-01-329-4512,Coolant hose (MTVR engine),4720,74,47,0,B,VBAY-01-BAR,"Cpl Diallo, S.",2026-03-09,49,38
ITM-1002943,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,7,11,4,A,WHSE-C1-ALB,"Sgt Alvarado, M.",2026-04-10,17,28500
ITM-1002944,2935-01-510-9923,"Fuel control, MV-22 engine",2935,14,10,0,A,BIC-WHSE-2,"Sgt Carrillo, R.",2026-02-27,59,12400
ITM-1002945,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,24,12,0,A,WHSE-A2-ALB,"Sgt Pham, D.",2026-04-16,11,240
ITM-1002946,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,103,51,0,A,BIC-WHSE-1,"SSgt Whitfield, T.",2026-03-10,48,2
ITM-1002947,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,65,39,0,B,BIC-WHSE-2,"Cpl Iwamoto, K.",2026-04-13,14,3
ITM-1002948,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,78,39,0,H,WHSE-A1-BAR,"Cpl Henderson, B.",2026-04-06,21,138
ITM-1002949,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,36,52,16,A,WHSE-B1-ALB,"Sgt Carrillo, R.",2026-02-11,75,84
ITM-1002950,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,36,27,0,A,BIC-WHSE-1,"Sgt Carrillo, R.",2026-03-19,39,690
ITM-1002951,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,59,59,0,B,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-02-28,58,540
ITM-1002952,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,20,13,0,F,WHSE-A1-BAR,"Sgt Pham, D.",2026-02-18,68,2400
ITM-1002953,1240-01-602-7715,"Optical sight assembly, M1A1",1240,13,10,0,C,WHSE-B1-ALB,"MSgt Quinones, V.",2026-03-08,50,18500
ITM-1002954,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,34,47,13,B,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-04-05,22,410
ITM-1002955,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,27,54,27,B,BIC-CAGE-A,"Cpl Henderson, B.",2026-03-18,40,220
ITM-1002956,5965-01-411-7783,Intercom headset H-250/U,5965,78,55,0,B,BIC-WHSE-1,"MSgt Quinones, V.",2026-03-05,53,165
ITM-1002957,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,94,47,0,A,VBAY-01-BAR,"GySgt Underwood, R.",2026-02-13,73,26
ITM-1002958,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,18,9,0,A,BIC-WHSE-1,"Cpl Iwamoto, K.",2026-03-08,50,47800
ITM-1002959,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,12,9,0,A,BIC-CAGE-A,"SSgt Reyes, J.",2026-04-06,21,8900
ITM-1002960,5340-01-122-4419,"Bracket, armor liner",5340,75,59,0,A,WHSE-B2-BAR,"Cpl Iwamoto, K.",2026-03-19,39,95
ITM-1002961,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,22,11,0,B,WHSE-A1-BAR,"Cpl Henderson, B.",2026-04-24,3,1180
ITM-1002962,2540-01-572-3041,"Seat, armored crew (driver)",2540,62,34,0,A,BIC-WHSE-1,"Sgt Pham, D.",2026-03-01,57,2240
ITM-1002963,6130-01-651-1182,"Power distribution unit, vehicle",6130,72,43,0,A,BIC-CAGE-A,"SSgt Whitfield, T.",2026-04-02,25,1410
ITM-1002964,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,37,40,3,A,WHSE-B1-ALB,"Cpl Henderson, B.",2026-04-08,19,387
ITM-1002965,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,85,48,0,A,BIC-WHSE-2,"Cpl Boudreau, A.",2026-04-24,3,512
ITM-1002966,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,14,7,0,F,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-03-21,37,622
ITM-1002967,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,20,10,0,B,WHSE-B2-BAR,"SSgt Reyes, J.",2026-04-03,24,745
ITM-1002968,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,8,8,0,A,WHSE-B1-ALB,"Cpl Diallo, S.",2026-03-09,49,4280
ITM-1002969,2530-01-621-3107,Brake rotor (MTVR),2530,88,44,0,H,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-03-05,53,215
ITM-1002970,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,30,34,4,H,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-02-08,78,320
ITM-1002971,2530-01-356-7711,Power steering pump (MTVR),2530,14,52,38,H,WHSE-C1-ALB,"GySgt Underwood, R.",2026-02-17,69,1180
ITM-1002972,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,104,56,0,A,WHSE-A1-BAR,"GySgt Underwood, R.",2026-03-21,37,175
ITM-1002973,2520-01-528-3166,Torque converter (JLTV),2520,12,9,0,A,BIC-WHSE-1,"Cpl Iwamoto, K.",2026-04-18,9,2900
ITM-1002974,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,16,10,0,F,WHSE-B1-ALB,"Sgt Alvarado, M.",2026-03-25,33,3450
ITM-1002975,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,81,68,0,B,WHSE-C1-ALB,"MSgt Quinones, V.",2026-04-07,20,410
ITM-1002976,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,95,47,0,C,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-04-19,8,605
ITM-1002977,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,100,50,0,H,BIC-WHSE-2,"Sgt Alvarado, M.",2026-03-07,51,24
ITM-1002978,2940-01-413-1984,Engine air filter element (HMMWV),2940,54,27,0,B,WHSE-A1-BAR,"Cpl Diallo, S.",2026-02-17,69,58
ITM-1002979,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,44,38,0,F,WHSE-B1-ALB,"Sgt Pham, D.",2026-03-27,31,47
ITM-1002980,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,60,44,0,B,BIC-WHSE-2,"MSgt Quinones, V.",2026-02-13,73,95
ITM-1002981,4720-01-329-4512,Coolant hose (MTVR engine),4720,102,51,0,F,WHSE-B1-ALB,"Cpl Henderson, B.",2026-02-09,77,38
ITM-1002982,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,13,10,0,B,WHSE-A2-ALB,"Cpl Iwamoto, K.",2026-02-28,58,28500
ITM-1002983,2935-01-510-9923,"Fuel control, MV-22 engine",2935,5,10,5,F,BIC-WHSE-2,"Cpl Boudreau, A.",2026-03-20,38,12400
ITM-1002984,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,16,11,0,B,WHSE-A1-ALB,"Sgt Carrillo, R.",2026-03-02,56,240
ITM-1002985,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,34,53,19,A,WHSE-A1-BAR,"GySgt Underwood, R.",2026-03-12,46,2
ITM-1002986,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,41,32,0,H,WHSE-A1-BAR,"SSgt Whitfield, T.",2026-03-15,43,3
ITM-1002987,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,43,33,0,A,WHSE-B2-BAR,"Cpl Diallo, S.",2026-03-03,55,138
ITM-1002988,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,78,40,0,F,WHSE-A1-ALB,"SSgt Whitfield, T.",2026-03-12,46,84
ITM-1002989,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,82,41,0,F,BIC-WHSE-1,"GySgt Underwood, R.",2026-04-05,22,690
ITM-1002990,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,74,37,0,A,WHSE-A1-ALB,"SSgt Reyes, J.",2026-02-17,69,540
ITM-1002991,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,7,10,3,A,WHSE-A1-BAR,"Cpl Diallo, S.",2026-04-10,17,2400
ITM-1002992,1240-01-602-7715,"Optical sight assembly, M1A1",1240,5,14,9,A,WHSE-A1-BAR,"Sgt Pham, D.",2026-04-25,2,18500
ITM-1002993,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,40,34,0,A,VBAY-01-BAR,"Sgt Alvarado, M.",2026-02-28,58,410
ITM-1002994,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,106,53,0,F,BIC-CAGE-A,"Sgt Alvarado, M.",2026-03-03,55,220
ITM-1002995,5965-01-411-7783,Intercom headset H-250/U,5965,56,52,0,C,WHSE-C1-ALB,"MSgt Quinones, V.",2026-04-18,9,165
ITM-1002996,6135-01-301-8776,BA-5590 lithium primary battery (radio),6135,84,47,0,C,WHSE-B1-ALB,"SSgt Whitfield, T.",2026-02-27,59,26
ITM-1002997,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),2810,12,7,0,A,WHSE-A2-ALB,"Cpl Boudreau, A.",2026-02-24,62,47800
ITM-1002998,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",3040,19,9,0,A,BIC-WHSE-1,"MSgt Quinones, V.",2026-02-22,64,8900
ITM-1002999,5340-01-122-4419,"Bracket, armor liner",5340,49,31,0,F,WHSE-A1-BAR,"GySgt Underwood, R.",2026-04-19,8,95
ITM-1003000,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1730,6,14,8,A,BIC-CAGE-A,"Sgt Carrillo, R.",2026-03-17,41,1180
ITM-1003001,2540-01-572-3041,"Seat, armored crew (driver)",2540,55,41,0,B,VBAY-01-BAR,"MSgt Quinones, V.",2026-04-22,5,2240
ITM-1003002,6130-01-651-1182,"Power distribution unit, vehicle",6130,35,62,27,H,BIC-CAGE-A,"Cpl Boudreau, A.",2026-03-07,51,1410
ITM-1003003,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",3110,51,39,0,C,WHSE-A1-ALB,"Cpl Diallo, S.",2026-03-30,28,387
ITM-1003004,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3110,55,47,0,B,WHSE-B2-BAR,"Sgt Carrillo, R.",2026-02-09,77,512
ITM-1003005,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",3110,17,8,0,A,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-04-06,21,622
ITM-1003006,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",3110,13,11,0,C,BIC-CAGE-A,"Cpl Boudreau, A.",2026-03-19,39,745
ITM-1003007,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",3110,17,10,0,A,BIC-WHSE-2,"Sgt Pham, D.",2026-02-19,67,4280
ITM-1003008,2530-01-621-3107,Brake rotor (MTVR),2530,52,27,0,C,WHSE-B2-BAR,"SSgt Whitfield, T.",2026-04-07,20,215
ITM-1003009,2530-01-487-5511,Hydraulic brake caliper (JLTV),2530,44,22,0,A,WHSE-B2-BAR,"Sgt Pham, D.",2026-03-13,45,320
ITM-1003010,2530-01-356-7711,Power steering pump (MTVR),2530,40,30,0,A,VBAY-01-BAR,"SSgt Reyes, J.",2026-02-22,64,1180
ITM-1003011,2520-01-365-7104,Drive shaft U-joint (MTVR),2520,80,44,0,B,WHSE-C1-ALB,"SSgt Whitfield, T.",2026-03-03,55,175
ITM-1003012,2520-01-528-3166,Torque converter (JLTV),2520,23,15,0,F,WHSE-A1-ALB,"Cpl Diallo, S.",2026-02-14,72,2900
ITM-1003013,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",2520,18,13,0,A,BIC-WHSE-1,"SSgt Whitfield, T.",2026-02-22,64,3450
ITM-1003014,2920-01-446-5219,Alternator 200A 28V (MTVR),2920,16,47,31,A,BIC-WHSE-1,"GySgt Underwood, R.",2026-02-07,79,410
ITM-1003015,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),2920,37,26,0,C,WHSE-B2-BAR,"Sgt Alvarado, M.",2026-02-26,60,605
ITM-1003016,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2940,96,48,0,B,WHSE-B2-BAR,"Cpl Diallo, S.",2026-03-27,31,24
ITM-1003017,2940-01-413-1984,Engine air filter element (HMMWV),2940,56,37,0,B,WHSE-A1-ALB,"Cpl Henderson, B.",2026-03-11,47,58
ITM-1003018,2930-01-477-0631,Fuel filter / water separator (MTVR),2930,20,41,21,A,BIC-WHSE-1,"Sgt Carrillo, R.",2026-04-03,24,47
ITM-1003019,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),4720,98,49,0,A,BIC-CAGE-A,"Cpl Iwamoto, K.",2026-02-07,79,95
ITM-1003020,4720-01-329-4512,Coolant hose (MTVR engine),4720,57,40,0,C,BIC-WHSE-2,"GySgt Underwood, R.",2026-02-27,59,38
ITM-1003021,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1680,12,11,0,C,WHSE-C1-ALB,"Cpl Diallo, S.",2026-02-07,79,28500
ITM-1003022,2935-01-510-9923,"Fuel control, MV-22 engine",2935,9,9,0,H,BIC-WHSE-2,"Sgt Carrillo, R.",2026-02-28,58,12400
ITM-1003023,4730-01-441-2298,"Hydraulic seal kit, lift assy",4730,22,11,0,B,WHSE-B1-ALB,"Cpl Iwamoto, K.",2026-02-27,59,240
ITM-1003024,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5305,11,32,21,A,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-02-22,64,2
ITM-1003025,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5306,67,61,0,B,WHSE-B1-ALB,"SSgt Reyes, J.",2026-04-10,17,3
ITM-1003026,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),6140,43,57,14,H,WHSE-A1-ALB,"MSgt Quinones, V.",2026-04-02,25,138
ITM-1003027,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",5995,77,38,0,A,WHSE-A1-BAR,"GySgt Underwood, R.",2026-02-15,71,84
ITM-1003028,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2610,50,28,0,A,WHSE-A1-ALB,"Sgt Carrillo, R.",2026-03-08,50,690
ITM-1003029,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2610,51,25,0,A,BIC-WHSE-1,"SSgt Whitfield, T.",2026-02-09,77,540
ITM-1003030,2540-01-565-2210,Ballistic glass window panel (JLTV),2540,18,9,0,B,WHSE-A1-BAR,"SSgt Reyes, J.",2026-03-05,53,2400
ITM-1003031,1240-01-602-7715,"Optical sight assembly, M1A1",1240,10,7,0,B,WHSE-A2-ALB,"Sgt Carrillo, R.",2026-02-24,62,18500
ITM-1003032,2895-01-462-3318,Winch cable assembly 200ft (M88A2),2895,70,35,0,B,WHSE-A1-ALB,"SSgt Whitfield, T.",2026-02-09,77,410
ITM-1003033,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),2815,51,30,0,A,VBAY-01-BAR,"Sgt Carrillo, R.",2026-02-13,73,220
ITM-1003034,5965-01-411-7783,Intercom headset H-250/U,5965,76,63,0,F,BIC-WHSE-1,"Sgt Carrillo, R.",2026-03-27,31,165
