date,work_order_id,platform,vehicle_id,pmcs_code,nsn,part_name,qty_consumed,subsystem
2026-04-09,WO-260409-01268,JLTV,JLTV-0294,M,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-04-09,WO-260409-01269,JLTV,JLTV-0067,Q,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-09,WO-260409-01270,JLTV,JLTV-0332,S,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),9,fasteners
2026-04-09,WO-260409-01271,JLTV,JLTV-0211,AN,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-04-09,WO-260409-01272,JLTV,JLTV-0404,B,6135-01-301-8776,BA-5590 lithium primary battery (radio),5,comms
2026-04-09,WO-260409-01273,AAV-7A1,AAV-7A1-0040,D,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-04-09,WO-260409-01274,MV-22B,MV-22B-0016,A,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",1,rotor
2026-04-09,WO-260409-01275,M88A2,M88A2-0012,W,2895-01-462-3318,Winch cable assembly 200ft (M88A2),1,winch
2026-04-09,WO-260409-01276,HMMWV,HMMWV-0277,M,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-04-09,WO-260409-01277,HMMWV,HMMWV-0202,Q,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-10,WO-260410-01278,MTVR,MTVR-0306,S,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-10,WO-260410-01279,MTVR,MTVR-0309,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-10,WO-260410-01280,MTVR,MTVR-0110,B,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-10,WO-260410-01281,MTVR,MTVR-0237,D,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-10,WO-260410-01282,MTVR,MTVR-0009,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),2,engine
2026-04-10,WO-260410-01283,MTVR,MTVR-0198,W,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5,fasteners
2026-04-10,WO-260410-01284,MTVR,MTVR-0150,M,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-10,WO-260410-01285,JLTV,JLTV-0317,Q,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-10,WO-260410-01286,JLTV,JLTV-0288,S,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-10,WO-260410-01287,JLTV,JLTV-0403,AN,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),3,fasteners
2026-04-10,WO-260410-01288,JLTV,JLTV-0216,B,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),4,tires
2026-04-10,WO-260410-01289,JLTV,JLTV-0090,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),3,comms
2026-04-10,WO-260410-01290,AAV-7A1,AAV-7A1-0046,A,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-04-10,WO-260410-01291,MV-22B,MV-22B-0010,W,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-04-10,WO-260410-01292,HMMWV,HMMWV-0273,M,2940-01-413-1984,Engine air filter element (HMMWV),1,engine
2026-04-11,WO-260411-01293,MTVR,MTVR-0193,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",2,wheels
2026-04-11,WO-260411-01294,MTVR,MTVR-0195,S,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-11,WO-260411-01295,MTVR,MTVR-0217,AN,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-11,WO-260411-01296,MTVR,MTVR-0282,B,2930-01-477-0631,Fuel filter / water separator (MTVR),2,engine
2026-04-11,WO-260411-01297,MTVR,MTVR-0215,D,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",8,fasteners
2026-04-11,WO-260411-01298,MTVR,MTVR-0291,A,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-11,WO-260411-01299,MTVR,MTVR-0191,W,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-11,WO-260411-01300,MTVR,MTVR-0143,M,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),1,engine
2026-04-11,WO-260411-01301,LAV,LAV-0088,Q,5340-01-122-4419,"Bracket, armor liner",1,armor
2026-04-11,WO-260411-01302,JLTV,JLTV-0270,S,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-11,WO-260411-01303,JLTV,JLTV-0390,AN,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-11,WO-260411-01304,JLTV,JLTV-0361,B,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-11,WO-260411-01305,JLTV,JLTV-0036,D,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-11,WO-260411-01306,JLTV,JLTV-0373,A,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-11,WO-260411-01307,JLTV,JLTV-0047,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),2,comms
2026-04-11,WO-260411-01308,AAV-7A1,AAV-7A1-0051,M,3040-01-489-1071,"Final drive housing, port (AAV-7A1)",1,tracks
2026-04-11,WO-260411-01309,M1A1,M1A1-0013,Q,1240-01-602-7715,"Optical sight assembly, M1A1",1,weapons
2026-04-12,WO-260412-01310,MTVR,MTVR-0108,S,2520-01-365-7104,Drive shaft U-joint (MTVR),3,transmission
2026-04-12,WO-260412-01311,MTVR,MTVR-0126,AN,2920-01-446-5219,Alternator 200A 28V (MTVR),2,electrical
2026-04-12,WO-260412-01312,MTVR,MTVR-0241,B,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-12,WO-260412-01313,MTVR,MTVR-0030,D,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-12,WO-260412-01314,MTVR,MTVR-0176,A,2930-01-477-0631,Fuel filter / water separator (MTVR),1,engine
2026-04-12,WO-260412-01315,MTVR,MTVR-0178,W,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-12,WO-260412-01316,LAV,LAV-0054,M,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-04-12,WO-260412-01317,LAV,LAV-0045,Q,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-12,WO-260412-01318,JLTV,JLTV-0087,S,2530-01-487-5511,Hydraulic brake caliper (JLTV),2,brakes
2026-04-12,WO-260412-01319,JLTV,JLTV-0048,AN,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5,fasteners
2026-04-12,WO-260412-01320,JLTV,JLTV-0020,B,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-04-12,WO-260412-01321,JLTV,JLTV-0202,D,6135-01-301-8776,BA-5590 lithium primary battery (radio),8,comms
2026-04-12,WO-260412-01322,AAV-7A1,AAV-7A1-0049,A,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-04-12,WO-260412-01323,M88A2,M88A2-0014,W,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-04-12,WO-260412-01324,HMMWV,HMMWV-0182,M,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-13,WO-260413-01325,MTVR,MTVR-0010,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",2,wheels
2026-04-13,WO-260413-01326,MTVR,MTVR-0232,S,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-13,WO-260413-01327,MTVR,MTVR-0003,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-04-13,WO-260413-01328,MTVR,MTVR-0230,B,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-13,WO-260413-01329,MTVR,MTVR-0252,D,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-13,WO-260413-01330,MTVR,MTVR-0147,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-13,WO-260413-01331,MTVR,MTVR-0285,W,2930-01-477-0631,Fuel filter / water separator (MTVR),4,engine
2026-04-13,WO-260413-01332,MTVR,MTVR-0299,M,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-04-13,WO-260413-01333,MTVR,MTVR-0071,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",11,fasteners
2026-04-13,WO-260413-01334,MTVR,MTVR-0274,S,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),3,electrical
2026-04-13,WO-260413-01335,MTVR,MTVR-0038,AN,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-13,WO-260413-01336,LAV,LAV-0051,B,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-13,WO-260413-01337,JLTV,JLTV-0159,D,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-04-13,WO-260413-01338,JLTV,JLTV-0147,A,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),9,fasteners
2026-04-13,WO-260413-01339,JLTV,JLTV-0266,W,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),4,tires
2026-04-13,WO-260413-01340,JLTV,JLTV-0050,M,6135-01-301-8776,BA-5590 lithium primary battery (radio),9,comms
2026-04-13,WO-260413-01341,HMMWV,HMMWV-0251,Q,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-14,WO-260414-01342,MTVR,MTVR-0027,S,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",2,wheels
2026-04-14,WO-260414-01343,MTVR,MTVR-0222,AN,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-14,WO-260414-01344,MTVR,MTVR-0060,B,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-04-14,WO-260414-01345,MTVR,MTVR-0281,D,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-14,WO-260414-01346,MTVR,MTVR-0177,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-04-14,WO-260414-01347,MTVR,MTVR-0038,W,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-14,WO-260414-01348,MTVR,MTVR-0234,M,4720-01-329-4512,Coolant hose (MTVR engine),4,engine
2026-04-14,WO-260414-01349,MTVR,MTVR-0181,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",7,fasteners
2026-04-14,WO-260414-01350,MTVR,MTVR-0092,S,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-14,WO-260414-01351,JLTV,JLTV-0326,AN,2530-01-487-5511,Hydraulic brake caliper (JLTV),2,brakes
2026-04-14,WO-260414-01352,JLTV,JLTV-0316,B,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),5,fasteners
2026-04-14,WO-260414-01353,JLTV,JLTV-0327,D,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),2,tires
2026-04-14,WO-260414-01354,JLTV,JLTV-0125,A,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-14,WO-260414-01355,JLTV,JLTV-0235,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),10,comms
2026-04-14,WO-260414-01356,MV-22B,MV-22B-0002,M,3110-01-617-8013,"Bearing, Prop Rotor Hub (MV-22)",1,rotor
2026-04-14,WO-260414-01357,HMMWV,HMMWV-0040,Q,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-14,WO-260414-01358,HMMWV,HMMWV-0090,S,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-15,WO-260415-01359,MTVR,MTVR-0101,AN,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-15,WO-260415-01360,MTVR,MTVR-0021,B,2530-01-621-3107,Brake rotor (MTVR),2,brakes
2026-04-15,WO-260415-01361,MTVR,MTVR-0076,D,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-15,WO-260415-01362,MTVR,MTVR-0032,A,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-04-15,WO-260415-01363,MTVR,MTVR-0046,W,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-15,WO-260415-01364,MTVR,MTVR-0137,M,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-04-15,WO-260415-01365,MTVR,MTVR-0199,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",8,fasteners
2026-04-15,WO-260415-01366,MTVR,MTVR-0106,S,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-15,WO-260415-01367,JLTV,JLTV-0011,AN,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-04-15,WO-260415-01368,JLTV,JLTV-0176,B,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-15,WO-260415-01369,JLTV,JLTV-0154,D,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-15,WO-260415-01370,JLTV,JLTV-0015,A,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),9,fasteners
2026-04-15,WO-260415-01371,JLTV,JLTV-0257,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-04-15,WO-260415-01372,AAV-7A1,AAV-7A1-0021,M,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1,hydraulics
2026-04-15,WO-260415-01373,HMMWV,HMMWV-0212,Q,2940-01-413-1984,Engine air filter element (HMMWV),4,engine
2026-04-16,WO-260416-01374,MTVR,MTVR-0130,S,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-16,WO-260416-01375,MTVR,MTVR-0057,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),2,transmission
2026-04-16,WO-260416-01376,MTVR,MTVR-0287,B,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-16,WO-260416-01377,MTVR,MTVR-0200,D,2920-01-446-5219,Alternator 200A 28V (MTVR),2,electrical
2026-04-16,WO-260416-01378,MTVR,MTVR-0228,A,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-16,WO-260416-01379,MTVR,MTVR-0072,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),3,engine
2026-04-16,WO-260416-01380,MTVR,MTVR-0265,M,2930-01-477-0631,Fuel filter / water separator (MTVR),3,engine
2026-04-16,WO-260416-01381,MTVR,MTVR-0005,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",5,fasteners
2026-04-16,WO-260416-01382,MTVR,MTVR-0017,S,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-16,WO-260416-01383,LAV,LAV-0028,AN,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-04-16,WO-260416-01384,LAV,LAV-0008,B,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-16,WO-260416-01385,JLTV,JLTV-0299,D,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-16,WO-260416-01386,JLTV,JLTV-0232,A,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-16,WO-260416-01387,JLTV,JLTV-0158,W,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-16,WO-260416-01388,JLTV,JLTV-0105,M,6135-01-301-8776,BA-5590 lithium primary battery (radio),5,comms
2026-04-16,WO-260416-01389,MV-22B,MV-22B-0015,Q,2935-01-510-9923,"Fuel control, MV-22 engine",1,engine
2026-04-16,WO-260416-01390,HMMWV,HMMWV-0260,S,2940-01-413-1984,Engine air filter element (HMMWV),3,engine
2026-04-17,WO-260417-01391,MTVR,MTVR-0055,AN,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-17,WO-260417-01392,MTVR,MTVR-0239,B,2530-01-621-3107,Brake rotor (MTVR),2,brakes
2026-04-17,WO-260417-01393,MTVR,MTVR-0006,D,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-17,WO-260417-01394,MTVR,MTVR-0305,A,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-17,WO-260417-01395,MTVR,MTVR-0299,W,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-17,WO-260417-01396,MTVR,MTVR-0108,M,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-04-17,WO-260417-01397,MTVR,MTVR-0166,Q,2930-01-477-0631,Fuel filter / water separator (MTVR),2,engine
2026-04-17,WO-260417-01398,MTVR,MTVR-0036,S,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-04-17,WO-260417-01399,MTVR,MTVR-0264,AN,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",3,fasteners
2026-04-17,WO-260417-01400,MTVR,MTVR-0230,B,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-17,WO-260417-01401,MTVR,MTVR-0094,D,2810-01-501-9928,Caterpillar C-12 engine assembly (MTVR rebuild),1,engine
2026-04-17,WO-260417-01402,LAV,LAV-0050,A,5965-01-411-7783,Intercom headset H-250/U,2,comms
2026-04-17,WO-260417-01403,JLTV,JLTV-0036,W,2530-01-487-5511,Hydraulic brake caliper (JLTV),1,brakes
2026-04-17,WO-260417-01404,JLTV,JLTV-0073,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),7,fasteners
2026-04-17,WO-260417-01405,JLTV,JLTV-0072,Q,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-17,WO-260417-01406,JLTV,JLTV-0176,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),1,comms
2026-04-17,WO-260417-01407,AAV-7A1,AAV-7A1-0002,AN,1730-01-498-7102,"Hydraulic actuator, ramp assy (AAV)",1,hydraulics
2026-04-17,WO-260417-01408,HMMWV,HMMWV-0037,B,2940-01-413-1984,Engine air filter element (HMMWV),7,engine
2026-04-18,WO-260418-01409,MTVR,MTVR-0211,D,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-18,WO-260418-01410,MTVR,MTVR-0025,A,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-18,WO-260418-01411,MTVR,MTVR-0127,W,2920-01-446-5219,Alternator 200A 28V (MTVR),1,electrical
2026-04-18,WO-260418-01412,MTVR,MTVR-0238,M,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-18,WO-260418-01413,MTVR,MTVR-0119,Q,2940-01-389-2196,Primary fuel/oil filter element (MTVR),5,engine
2026-04-18,WO-260418-01414,MTVR,MTVR-0205,S,2930-01-477-0631,Fuel filter / water separator (MTVR),4,engine
2026-04-18,WO-260418-01415,MTVR,MTVR-0243,AN,4720-01-329-4512,Coolant hose (MTVR engine),4,engine
2026-04-18,WO-260418-01416,MTVR,MTVR-0067,B,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",6,fasteners
2026-04-18,WO-260418-01417,MTVR,MTVR-0018,D,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),1,electrical
2026-04-18,WO-260418-01418,MTVR,MTVR-0031,A,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-04-18,WO-260418-01419,JLTV,JLTV-0312,W,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",1,wheels
2026-04-18,WO-260418-01420,JLTV,JLTV-0103,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-18,WO-260418-01421,JLTV,JLTV-0289,Q,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),3,tires
2026-04-18,WO-260418-01422,JLTV,JLTV-0365,S,6135-01-301-8776,BA-5590 lithium primary battery (radio),7,comms
2026-04-18,WO-260418-01423,AAV-7A1,AAV-7A1-0026,AN,3110-01-413-2691,"Bearing, Final Drive Pinion (AAV-7A1)",1,tracks
2026-04-18,WO-260418-01424,MV-22B,MV-22B-0021,B,1680-01-651-2244,"Prop rotor blade, MV-22 (composite)",1,rotor
2026-04-18,WO-260418-01425,HMMWV,HMMWV-0374,D,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-18,WO-260418-01426,HMMWV,HMMWV-0365,A,2815-01-377-2184,Cylinder head gasket (HMMWV 6.5L),1,engine
2026-04-19,WO-260419-01427,MTVR,MTVR-0113,W,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-19,WO-260419-01428,MTVR,MTVR-0100,M,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-19,WO-260419-01429,MTVR,MTVR-0134,Q,2530-01-356-7711,Power steering pump (MTVR),1,steering
2026-04-19,WO-260419-01430,MTVR,MTVR-0240,S,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-19,WO-260419-01431,MTVR,MTVR-0295,AN,2930-01-477-0631,Fuel filter / water separator (MTVR),2,engine
2026-04-19,WO-260419-01432,MTVR,MTVR-0290,B,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-04-19,WO-260419-01433,MTVR,MTVR-0290,D,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",10,fasteners
2026-04-19,WO-260419-01434,MTVR,MTVR-0221,A,6140-01-446-9512,Vehicle battery 6TL 12V (HMMWV/MTVR),2,electrical
2026-04-19,WO-260419-01435,MTVR,MTVR-0247,W,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-04-19,WO-260419-01436,JLTV,JLTV-0386,M,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),7,fasteners
2026-04-19,WO-260419-01437,JLTV,JLTV-0181,Q,6135-01-301-8776,BA-5590 lithium primary battery (radio),5,comms
2026-04-19,WO-260419-01438,HMMWV,HMMWV-0005,S,2940-01-413-1984,Engine air filter element (HMMWV),1,engine
2026-04-20,WO-260420-01439,MTVR,MTVR-0293,AN,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-20,WO-260420-01440,MTVR,MTVR-0092,B,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-20,WO-260420-01441,MTVR,MTVR-0134,D,2520-01-365-7104,Drive shaft U-joint (MTVR),4,transmission
2026-04-20,WO-260420-01442,MTVR,MTVR-0205,A,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-20,WO-260420-01443,MTVR,MTVR-0286,W,2930-01-477-0631,Fuel filter / water separator (MTVR),5,engine
2026-04-20,WO-260420-01444,MTVR,MTVR-0312,M,4720-01-329-4512,Coolant hose (MTVR engine),2,engine
2026-04-20,WO-260420-01445,MTVR,MTVR-0092,Q,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",6,fasteners
2026-04-20,WO-260420-01446,MTVR,MTVR-0035,S,2610-01-561-7748,Radial tire 395/85R20 (MTVR),1,tires
2026-04-20,WO-260420-01447,MTVR,MTVR-0313,AN,6130-01-651-1182,"Power distribution unit, vehicle",1,electrical
2026-04-20,WO-260420-01448,LAV,LAV-0070,B,3110-01-204-5587,"Bearing, Wheel Hub (LAV-25 Drive Train)",1,wheels
2026-04-20,WO-260420-01449,JLTV,JLTV-0019,D,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",3,wheels
2026-04-20,WO-260420-01450,JLTV,JLTV-0378,A,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),6,fasteners
2026-04-20,WO-260420-01451,JLTV,JLTV-0357,W,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-04-20,WO-260420-01452,HMMWV,HMMWV-0186,M,2940-01-413-1984,Engine air filter element (HMMWV),5,engine
2026-04-21,WO-260421-01453,MTVR,MTVR-0268,Q,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-21,WO-260421-01454,MTVR,MTVR-0095,S,2530-01-621-3107,Brake rotor (MTVR),1,brakes
2026-04-21,WO-260421-01455,MTVR,MTVR-0145,AN,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
2026-04-21,WO-260421-01456,MTVR,MTVR-0002,B,2520-01-562-9981,"Transfer case, ratio 1.85 (MTVR)",1,transmission
2026-04-21,WO-260421-01457,MTVR,MTVR-0025,D,2920-01-446-5219,Alternator 200A 28V (MTVR),2,electrical
2026-04-21,WO-260421-01458,MTVR,MTVR-0065,A,2920-01-396-9234,Starter motor 24V (HMMWV/MTVR),1,engine
2026-04-21,WO-260421-01459,MTVR,MTVR-0280,W,2940-01-389-2196,Primary fuel/oil filter element (MTVR),4,engine
2026-04-21,WO-260421-01460,MTVR,MTVR-0034,M,2930-01-477-0631,Fuel filter / water separator (MTVR),5,engine
2026-04-21,WO-260421-01461,MTVR,MTVR-0153,Q,4720-01-329-4512,Coolant hose (MTVR engine),1,engine
2026-04-21,WO-260421-01462,MTVR,MTVR-0225,S,5305-01-188-1057,"Machine screw, hex-head 3/8-16 (general)",6,fasteners
2026-04-21,WO-260421-01463,MTVR,MTVR-0166,AN,2610-01-561-7748,Radial tire 395/85R20 (MTVR),2,tires
2026-04-21,WO-260421-01464,LAV,LAV-0041,B,5995-01-538-7726,"RF coaxial cable assembly, vehicle SINCGARS",1,comms
2026-04-21,WO-260421-01465,LAV,LAV-0033,D,5965-01-411-7783,Intercom headset H-250/U,1,comms
2026-04-21,WO-260421-01466,LAV,LAV-0008,A,5340-01-122-4419,"Bracket, armor liner",1,armor
2026-04-21,WO-260421-01467,JLTV,JLTV-0372,W,3110-01-660-2271,"Bearing, Wheel Hub Front (JLTV)",2,wheels
2026-04-21,WO-260421-01468,JLTV,JLTV-0132,M,2520-01-528-3166,Torque converter (JLTV),1,transmission
2026-04-21,WO-260421-01469,JLTV,JLTV-0112,Q,5306-01-204-9033,Structural bolt 1/2-13 grade-8 (general),10,fasteners
2026-04-21,WO-260421-01470,JLTV,JLTV-0127,S,2610-01-647-5106,Run-flat radial tire 37x12.5R17 (JLTV),1,tires
2026-04-21,WO-260421-01471,JLTV,JLTV-0190,AN,2540-01-565-2210,Ballistic glass window panel (JLTV),1,armor
2026-04-21,WO-260421-01472,JLTV,JLTV-0188,B,6135-01-301-8776,BA-5590 lithium primary battery (radio),4,comms
2026-04-21,WO-260421-01473,AAV-7A1,AAV-7A1-0023,D,4730-01-441-2298,"Hydraulic seal kit, lift assy",1,hydraulics
2026-04-21,WO-260421-01474,M88A2,M88A2-0016,A,4720-01-471-9951,High-pressure hydraulic hose 1/2 in. (M88A2),1,hydraulics
2026-04-21,WO-260421-01475,HMMWV,HMMWV-0035,W,2940-01-413-1984,Engine air filter element (HMMWV),2,engine
2026-04-22,WO-260422-01476,MTVR,MTVR-0092,M,3110-01-561-1929,"Bearing, Tapered Roller, Wheel Hub (MTVR drive axle)",1,wheels
2026-04-22,WO-260422-01477,MTVR,MTVR-0102,Q,2520-01-365-7104,Drive shaft U-joint (MTVR),1,transmission
